date,symbol,currassets,totassets,cogs,longtdebt,depamort,ebit,ebitda,currliab,totliab,netincome,rev,tax,roe,tat,de,pm
20130430,BV,131.832,341.943,48.131,0,10.9,-52.283,-41.383,93.881,100.594,-63.752,160.296,-1.147,-0.264148598,0.4687798844,0.4167989095,-0.397714229
20130430,TAX,103.133,169.53,109.627,24.283,5.75,18.388,24.138,47.054,87.694,17.627,133.765,11.17,0.215394203,0.7890343892,1.0715821888,0.1317758756
20130630,STRXF,9.103,22.828,2.533,0,0.066,-2.463,-2.397,0.856,2.522,-1.416,0.136,0,-0.069733084,0.0059575959,0.1241997439,-10.41176471
20130731,GWRE,210.093,312.27,126.922,0,4.821,16.845,21.666,74.784,83.841,15.383,300.649,1.829,0.0673425879,0.9627854101,0.3670330825,0.0511659776
20130331,AACTF,1.041,1.063,1.373,0,0.023,-1.268,-1.245,0.112,0.112,-1.211,0.128,0,-1.273396425,0.1204139229,0.1177707676,-9.4609375
20130331,BNNY,48.288,90.212,102.421,7.007,1.065,22.297,23.362,16.363,24.283,11.551,171.073,8.318,0.1752036281,1.8963441671,0.368320466,0.0675208829
20130331,KORS,989.189,1289.565,875.166,0,54.291,630.014,684.305,164.248,242.319,397.602,2181.732,229.525,0.3796643769,1.691835619,0.2313868948,0.1822414485
20130630,MANU,248.398,1700.951,388.35,574.138,75.083,88.977,164.06,361.829,1019.604,222.446,552.41,-236.077,0.3264797526,0.3247653812,1.496453349,0.40268279
20130331,KNM,1630.023,3429.779,1510.365,239.89,112.542,232.318,344.86,632.031,1029.62,139.911,2400.117,89.985,0.0582923881,0.699787654,0.4289799134,0.0582934082
20130630,CRESY,612.598,2312.118,567.778,780.578,15.617,127.882,143.499,496.462,1432.956,-5.013,824.76,6.245,-0.005702021,0.3567118979,1.6299112109,-0.006078132
20130630,DRD,61.221,270.362,162.873,14.507,19.497,19.9,39.397,24.879,103.53,5.991,210.172,4.548,0.0359103769,0.7773725598,0.6205644001,0.0285052243
20130331,TTM,13265.974,30607.032,25656.522,6003.142,1352.223,1132.218,2484.441,15158.047,23748.895,1626.871,34663.615,718.828,0.2372176292,1.1325376142,3.4628784756,0.0469331026
20130331,WIT,5638.353,8065.481,4594.259,15.664,196.423,1235.253,1431.676,2654.806,2838.353,1217.15,6864.563,310.198,0.2328525339,0.8511039825,0.5430043037,0.1773091747
20130331,NPSNY,2967.326,11220.374,2904.037,2883.013,288.486,503.494,791.98,2003.901,5167.489,655.324,5445.57,276.565,0.1082663887,0.4853287422,0.8537233072,0.120340754
20130630,KFX,166.823,379.143,55.585,0,12.716,29.81,42.526,116.962,142.016,10.001,266.318,8.198,0.0421757117,0.7024209863,0.5989026977,0.0375528504
20130630,SMSMY,1062.59,2673.247,6646.55,173.31,113.188,-164.787,-51.599,615.338,905.502,-427.181,6594.951,-19.155,-0.241653066,2.4670189474,0.5122356448,-0.064773946
20130331,SSLT,8876.302,17532.722,6507.52,1948.495,477.531,1403.632,1881.163,3266.783,5890.297,988.536,8797.395,285.309,0.084908084,0.5017700617,0.5059338583,0.1123668995
20130331,TTCMY,1006.438,4709.391,1766.38,1771.074,377.054,11.463,388.517,1603.907,4231.786,-115.462,3151.137,37.197,-0.241752075,0.6691177267,8.8604306906,-0.036641377
20130630,BOTA,80,84.3,17.4,0,3,-13.9,-10.9,15.9,16.1,-8.7,33.6,0.1,-0.127565982,0.3985765125,0.2360703812,-0.258928571
20130630,TLSYY,7243.1,35309.996,13761.244,13117.865,3884.128,5888.515,9772.643,6893.913,23510.058,3494.615,23533.887,1481.98,0.2961553696,0.6664936184,1.9923882651,0.1484928945
20130331,INFY,6505,8539,4433,0,207,1908,2115,1158,1208,1725,7398,617,0.2353021416,0.866377796,0.1647797026,0.2331711273
20130331,NGG,14548.817,83113.307,13916.789,37446.187,2067.767,5831.073,7898.84,11311.189,67566.31,3486.794,21815.629,948.043,0.2242744371,0.2624805797,4.3459396049,0.1598300925
20130630,PGLA,9.427,9.674,1.956,0,0.127,-2.878,-2.751,0.613,0.763,-1.917,3.039,-0.663,-0.215127371,0.3141409965,0.085624509,-0.630799605
20130831,HKTV,179.252,494.306,11.928,0.009,6.059,-24.787,-18.728,74.403,75.109,-5.198,1.006,-0.214,-0.012399898,0.0020351766,0.1791735151,-5.166998012
20130331,ALSMY,23255.914,40513.939,20200.579,5933.808,720.259,1874.981,2595.24,24698.995,33972.653,1027.843,25976.75,247.349,0.1571316405,0.6411805576,5.1935740159,0.0395678058
20130331,NJ,5317.438,10671.75,5661.374,1553.43,419.817,193.087,612.904,3875.074,5855.83,84.941,7532.604,69.754,0.0176375438,0.7058452456,1.2159317431,0.0112764457
20130331,SLT,8876.3,17532.7,6045.1,1948.5,481,1400.2,1881.2,3266.7,5890.3,988.5,8335.1,285.3,0.0849051742,0.4754031039,0.5059352024,0.1185948579
20130331,RDY,1572.157,2611.317,953.522,231.566,101.779,354.383,456.162,983.969,1270.433,307.722,2119.369,89.875,0.2294918874,0.8116092378,0.9474592881,0.1451951029
20130331,DCM,23752.145,76771.718,18808.762,1843.702,7436.342,8891.037,16327.379,12009.983,18682.667,5263.732,47473.683,3585.078,0.0906148734,0.6183746337,0.3216211434,0.110876841
20130630,GENE,2.435,7.625,1.624,0,0.365,-8.546,-8.181,2.259,2.348,-8.522,7.48,0,-1.614932727,0.9809836066,0.4449497821,-1.139304813
20130630,PALAF,341.042,1931.974,412.005,645.708,64.024,-85.051,-21.027,138.141,1250.521,-442.492,431.664,92.935,-0.649336051,0.2234315783,1.8350803357,-1.025084325
20130630,SAPX,2.831,15.606,9.41,0,0.174,-15.351,-15.177,22.675,22.675,-22.063,1.523,0,3.1210920922,0.0975906703,-3.20766728,-14.48653972
20130630,PBMD,29.152,30.074,17.282,0,0.233,-16.004,-15.771,3.263,3.268,-13.955,1.511,0.08,-0.520592405,0.0502427346,0.1219130046,-9.235605559
20130630,PSDV,12.464,16.249,13.18,0,0.994,-12.031,-11.037,3.303,8.549,-11.9,2.143,-0.117,-1.545454545,0.1318850391,1.1102597403,-5.552963136
20130630,UNIS,9.27,68.401,0.128,20.045,9.487,-61.058,-51.571,12.708,32.803,-63.198,2.743,0,-1.775324456,0.0401017529,0.9214843531,-23.03973751
20130630,PXSLY,65.93,102.905,1.046,30.296,4.416,-43.323,-38.907,7.894,40.679,-39.902,2.967,0.002,-0.64124321,0.0288324182,0.6537299521,-13.44860128
20130430,OPTT,21.446,24.831,2.979,0.25,0.502,-16.319,-15.817,5.628,6.71,-14.682,3.616,-1.453,-0.810220187,0.1456244211,0.3702886154,-4.060287611
20130531,ANGO,141.516,791.584,161.242,135,25.045,27.172,52.217,63.437,264.754,-0.612,342.026,-0.031,-0.001161665,0.4320779601,0.5025416168,-0.001789338
20130630,ZBB,4.425,13.123,6.291,2.396,1.531,-11.6,-10.069,4.601,6.997,-11.879,7.724,-0.155,-1.939111982,0.5885849272,1.1421808684,-1.537933713
20130228,URPTF,11.536,617.742,4.063,0,0,-99.22,-99.22,1.793,1.793,-96.211,-95.157,-3.034,-0.15619962,-0.154040036,0.0029109553,1.0110764316
20130630,GSM,392.531,871.623,608.779,139.445,46.888,56.326,103.214,99.209,325.543,-21.028,757.55,2.734,-0.038507178,0.8691257574,0.5961452534,-0.027757904
20130630,MNELF,18.384,18.426,2.112,1.429,0.006,-3.232,-3.226,28.457,29.886,9.204,0.146,-0.018,-0.803141361,0.0079235862,-2.607853403,63.04109589
20130630,LND,123.017,349.187,95.963,25.787,12.683,12.03,24.713,51.889,83.282,13.013,139.687,-1.065,0.0489385307,0.4000349383,0.3132020835,0.0931582753
20130331,MIGGF,418.351,544.234,282.941,4.103,8.728,-24.944,-16.216,229.714,235.793,-38.843,299.474,0.532,-0.125933323,0.5502669807,0.7644671104,-0.129704081
20130430,EVTZF,396.607,465.307,128.845,1.539,8.279,83.861,92.14,44.443,55.572,64.59,316.305,23.683,0.1576384736,0.6797770074,0.1356291261,0.2042016408
20130630,EXXI,237.898,3611.711,368.333,1350.491,407.109,361.805,768.914,416.937,2174.465,162.081,1208.845,86.633,0.1127719263,0.3347014753,1.512938634,0.1340792244
20130228,OCZ,65.098,78.83,367.225,0,4.458,-129.095,-124.637,48.902,52.525,-125.786,333.964,0.009,-4.78182855,4.2365089433,1.9967686752,-0.376645387
20130331,UBIC,29.42,53.922,16.479,4.75,3.25,9.616,12.866,11.369,18.058,6.33,50.044,4.778,0.1765001115,0.9280813026,0.5035132724,0.12648869
20130331,MIXT,42.295,124.93,39.03,0,10.641,19.635,30.276,29.913,30.877,13.923,126.955,5.57,0.1480335555,1.0162090771,0.3282936217,0.1096687803
